,BusNum,LoadID,LoadStatus,GenAGCAble,LoadSMW,LoadSMVR,LoadIMW,LoadIMVR,LoadZMW,LoadZMVR,DistStatus,DistMWInput,DistMvarInput,Interruptible,GenMWMax,GenMWMin,LoadModelGroup,AreaNum,ZoneNum,BANumber,OwnerNum,EMSType,EMSDeviceID,DataMaintainerAssign,AllLabels
74,10096,1 ,Closed,YES,18.01919937133789060000,4.42820154130458832000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
75,10097,1 ,Closed,YES,28.86959910392761230000,4.98786456882953644000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
76,10097,2 ,Closed,YES,2.14799996465444565000,0.28737212996929884000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
77,10098,1 ,Closed,YES,19.84079927206039430000,5.60191348195075989000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
78,10102,1 ,Closed,YES,33.87599885463714600000,8.27458202838897705000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
79,10104,1 ,Closed,YES,57.73680210113525390000,17.10134595632553100000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
80,10106,1 ,Closed,YES,49.02960062026977540000,12.71116435527801510000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
81,10106,2 ,Closed,YES,2.31359992176294327000,0.93086464330554008500,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
82,10107,1 ,Closed,YES,26.94720029830932620000,1.81859638541936874000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
83,10110,1 ,Closed,YES,12.47999966144561770000,4.31306622922420502000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
84,10112,1 ,Closed,YES,11.20079979300498960000,2.70190387964248657000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
85,10114,1 ,Closed,YES,31.05599880218505860000,13.53269219398498540000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
86,10115,1 ,Closed,YES,31.05599880218505860000,11.73876374959945680000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
87,10116,1 ,Closed,YES,45.38759887218475340000,3.34610119462013245000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
88,10116,2 ,Closed,YES,2.55600009113550186000,2.04792860895395279000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
89,10118,1 ,Closed,YES,45.38759887218475340000,21.63247317075729370000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
90,10122,1 ,Closed,YES,35.43359935283660890000,19.17790621519088750000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
91,10125,1 ,Closed,YES,35.43359935283660890000,7.05940723419189453000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
92,10128,1 ,Closed,YES,44.88719999790191650000,16.27481430768966670000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
93,10129,1 ,Closed,YES,50.08800029754638670000,14.74516838788986210000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
94,10130,1 ,Closed,YES,50.08800029754638670000,14.37398940324783320000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
95,10132,1 ,Closed,YES,41.72399938106536870000,12.37690225243568420000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
96,10134,1 ,Closed,YES,71.02800011634826660000,8.23279172182083130000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
97,10135,1 ,Closed,YES,53.66640090942382810000,10.69200485944747920000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
98,10135,2 ,Closed,YES,7.34639987349510193000,3.23655717074871063000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
99,10137,1 ,Closed,YES,20.07360011339187620000,5.14730475842952728000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
100,10138,1 ,Closed,YES,38.05199861526489260000,7.43280649185180664000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
101,10139,1 ,Closed,YES,35.00159978866577150000,8.77701714634895325000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
102,10140,1 ,Closed,YES,16.07279926538467410000,5.79309016466140747000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
103,10141,1 ,Closed,YES,41.10960066318511960000,16.66429191827774050000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
104,10142,1 ,Closed,YES,41.10960066318511960000,1.30704715847969055000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
105,10145,1 ,Closed,YES,37.97279894351959230000,9.23813059926033020000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
106,10146,1 ,Closed,YES,37.97279894351959230000,9.30108726024627686000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Closed,0.00000,0.00000,NO ,0.00000000000000000000,0.00000000000000000000,1,1,1,1,,,,,
