,BusNum,BusName,BusNomVolt,BusSlack,BusB:1,BusG:1,BusPUVolt,BusAngle,DCLossMultiplier,AreaNum,ZoneNum,BANumber,OwnerNum,SubNum,Latitude:1,Longitude:1,BusMonEle,LSName,BusVoltLim,BusVoltLimLow:1,BusVoltLimLow:2,BusVoltLimLow:3,BusVoltLimLow:4,BusVoltLimHigh:1,BusVoltLimHigh:2,BusVoltLimHigh:3,BusVoltLimHigh:4,Latitude,Longitude,TopologyBusType,Priority,EMSType,EMSDeviceID,DataMaintainerAssign,AllLabels,GICConductance
49,10050,OLYMPIA 6 3,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02263759963837653000,-34.48788920025936020000,1.00000000000000000000,1,1,1,1,10032,46.990410,-122.885985,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
50,10051,EASTSOUND 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01364986918721534000,-40.81499591573928850000,1.00000000000000000000,1,1,1,1,10033,48.551369,-122.945471,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
51,10052,EASTSOUND 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01358177653575421000,-40.82595626757429840000,1.00000000000000000000,1,1,1,1,10033,48.551369,-122.945471,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
52,10053,OLYMPIA 7 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02690649651488086000,-33.68162828856117840000,1.00000000000000000000,1,1,1,1,10034,47.074510,-122.851909,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
53,10054,PORT TOWNSEND 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.00466007447954664000,-41.05855591856562370000,1.00000000000000000000,1,1,1,1,10035,48.014285,-122.891256,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
54,10055,TENINO 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02672669446375164000,-34.74692647117822020000,1.00000000000000000000,1,1,1,1,10036,46.921779,-122.807053,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
55,10056,TENINO 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02682886232673942000,-34.73806805486491100000,1.00000000000000000000,1,1,1,1,10036,46.921779,-122.807053,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
56,10057,LACEY 1 1,345.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.03095444707520678000,-32.30131714217256440000,1.00000000000000000000,1,1,1,1,10037,46.989224,-122.722181,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
57,10058,LACEY 1 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02230895578190006000,-34.67076624859274150000,1.00000000000000000000,1,1,1,1,10037,46.989224,-122.722181,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
58,10059,LACEY 1 3,345.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.03172222047070483000,-32.20526205366964940000,1.00000000000000000000,1,1,1,1,10037,46.989224,-122.722181,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
59,10060,LACEY 2 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02005550563529757000,-34.75557444156351040000,1.00000000000000000000,1,1,1,1,10038,47.003041,-122.790649,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
60,10061,OLYMPIA 8 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02612688281156328000,-38.07295526097720990000,1.00000000000000000000,1,1,1,1,10039,47.183907,-122.751958,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
61,10062,BREMERTON 1 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02061141206431016000,-39.86984984350383600000,1.00000000000000000000,1,1,1,1,10040,47.527615,-122.808739,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
62,10063,BREMERTON 1 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02079453865363501000,-39.85074403532425440000,1.00000000000000000000,1,1,1,1,10040,47.527615,-122.808739,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
63,10064,BREMERTON 1 3,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02041512264433187000,-39.89100879376822920000,1.00000000000000000000,1,1,1,1,10040,47.527615,-122.808739,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
64,10065,BREMERTON 2 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01978826509012621000,-39.70298700145858110000,1.00000000000000000000,1,1,1,1,10041,47.529584,-122.878157,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
65,10066,BREMERTON 2 2,13.80000019073486330000,NO ,0.00000000000000000000,0.00000000000000000000,1.01978826509012643000,-39.70298700145860240000,1.00000000000000000000,1,1,1,1,10041,47.529584,-122.878157,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
66,10067,BREMERTON 2 3,13.80000019073486330000,NO ,0.00000000000000000000,0.00000000000000000000,1.01978826509012643000,-39.70298700145860240000,1.00000000000000000000,1,1,1,1,10041,47.529584,-122.878157,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
67,10068,BREMERTON 2 4,1.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01978826509012643000,-39.70298700145860240000,1.00000000000000000000,1,1,1,1,10041,47.529584,-122.878157,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
68,10069,KELSO 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01275256576824146000,-33.01507068847816840000,1.00000000000000000000,1,1,1,1,10042,46.085364,-122.840287,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
69,10070,LAKEBAY 1 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02411381217271846000,-39.01920892307080640000,1.00000000000000000000,1,1,1,1,10043,47.362299,-122.738564,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
70,10071,OLYMPIA 9 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02578912937407418000,-35.00941870452642490000,1.00000000000000000000,1,1,1,1,10044,46.894636,-122.715309,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
71,10072,OLYMPIA 10 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02008445041598428000,-35.09951197203332640000,1.00000000000000000000,1,1,1,1,10045,47.014227,-122.693409,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
72,10073,OLYMPIA 10 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01974695110043978000,-35.12020607107833570000,1.00000000000000000000,1,1,1,1,10045,47.014227,-122.693409,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
73,10074,KALAMA 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01425786291497988000,-33.36616739663917740000,1.00000000000000000000,1,1,1,1,10046,46.019170,-122.766896,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
74,10075,KALAMA 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01417455825604574000,-33.37456909121188890000,1.00000000000000000000,1,1,1,1,10046,46.019170,-122.766896,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
75,10076,GIG HARBOR 1 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02450807207770134000,-38.17450588172706460000,1.00000000000000000000,1,1,1,1,10047,47.303869,-122.788291,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
76,10077,VANCOUVER 1 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02632405095792190000,-34.86003007698495540000,1.00000000000000000000,1,1,1,1,10048,45.737883,-122.690951,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
77,10078,SILVERDALE 1 1,345.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.03239626697353093000,-34.30464657138828240000,1.00000000000000000000,1,1,1,1,10049,47.707403,-122.657776,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
78,10079,SILVERDALE 1 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02239182509422011000,-38.19463521944313560000,1.00000000000000000000,1,1,1,1,10049,47.707403,-122.657776,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
79,10080,SILVERDALE 1 3,24.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01645020208653736000,-43.75874972461173940000,1.00000000000000000000,1,1,1,1,10049,47.707403,-122.657776,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
80,10081,SILVERDALE 1 4,1.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01645020208653736000,-43.75874972461173940000,1.00000000000000000000,1,1,1,1,10049,47.707403,-122.657776,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
81,10082,SILVERDALE 2 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02018432895193856000,-39.06195131858272160000,1.00000000000000000000,1,1,1,1,10050,47.760082,-122.714947,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
82,10083,SILVERDALE 2 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02003167348203472000,-39.07365577899174270000,1.00000000000000000000,1,1,1,1,10050,47.760082,-122.714947,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
83,10084,BLAINE 1 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02994580160316529000,-38.14750505053591920000,1.00000000000000000000,1,1,1,1,10051,48.900020,-122.771906,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
84,10085,BLAINE 1 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02978877793454737000,-38.17281179007295580000,1.00000000000000000000,1,1,1,1,10051,48.900020,-122.771906,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
85,10086,BLAINE 1 3,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.03008542502948996000,-38.12597572366700400000,1.00000000000000000000,1,1,1,1,10051,48.900020,-122.771906,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
86,10087,PORT LUDLOW 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.01595068222328910000,-39.83945915469945480000,1.00000000000000000000,1,1,1,1,10052,47.948064,-122.682373,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
87,10088,PORT ORCHARD 1 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02938278604495959000,-39.37407997451349220000,1.00000000000000000000,1,1,1,1,10053,47.503239,-122.613847,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
88,10089,PORT ORCHARD 1 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02925503396457874000,-39.39369112338340530000,1.00000000000000000000,1,1,1,1,10053,47.503239,-122.613847,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
89,10090,PORT ORCHARD 2 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02390854610150139000,-39.44541205485254660000,1.00000000000000000000,1,1,1,1,10054,47.402287,-122.621620,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
90,10091,RIDGEFIELD 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02571543017963718000,-33.71673595442222650000,1.00000000000000000000,1,1,1,1,10055,45.836308,-122.686474,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
91,10092,VANCOUVER 2 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02517861633235796000,-34.96771973137101950000,1.00000000000000000000,1,1,1,1,10056,45.715947,-122.651660,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
92,10093,VANCOUVER 3 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02417157033901862000,-35.70397598954618700000,1.00000000000000000000,1,1,1,1,10057,45.657239,-122.774639,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
93,10094,STEILACOOM 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02454245582708769000,-38.36801743626117660000,1.00000000000000000000,1,1,1,1,10058,47.308091,-122.670377,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
94,10095,STEILACOOM 2,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02462874166087370000,-38.35810088958071870000,1.00000000000000000000,1,1,1,1,10058,47.308091,-122.670377,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
95,10096,STEILACOOM 3,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02446130088982623000,-38.37785880113825240000,1.00000000000000000000,1,1,1,1,10058,47.308091,-122.670377,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
96,10097,WOODLAND 1 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02666016227331469000,-34.23012715505218040000,1.00000000000000000000,1,1,1,1,10059,46.035623,-122.567867,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
97,10098,DUPONT 1,138.00000000000000000000,NO ,0.00000000000000000000,0.00000000000000000000,1.02170681757811788000,-35.30970337314865760000,1.00000000000000000000,1,1,1,1,10060,47.107435,-122.665041,YES,Default,NO ,BusbarSection,0,,,,,,,,,,,,,,,
