,BusNum,GenID,GenStatus,GenVoltSet,GenRegNum,GenRMPCT,GenAGCAble,GenParFac,GenMWSetPoint,GenMWMax,GenMWMin,GenEnforceMWLimits,GenAVRAble,GenMvrSetPoint,GenMVRMax,GenMVRMin,GenUseCapCurve,GenWindControlMode,GenWindPowerFactor,GenUseLDCRCC,GenRLDCRCC,GenXLDCRCC,GenMVABase,GenZR,GenZX,GenStepR,GenStepX,GenStepTap,TSGovRespLimit,GenUnitType:1,AreaNum,ZoneNum,BANumber,OwnerNum,OwnPercent,OwnerNum:1,OwnPercent:1,OwnerNum:2,OwnPercent:2,OwnerNum:3,OwnPercent:3,OwnerNum:4,OwnPercent:4,OwnerNum:5,OwnPercent:5,OwnerNum:6,OwnPercent:6,OwnerNum:7,OwnPercent:7,EMSType,EMSDeviceID,DataMaintainerAssign,AllLabels,GenUnitType,GenTotalFixedCosts,GenCostModel,GenFuelType,GenFuelCost,GenFixedCost,GenIOD,GenIOC,GenIOB
32,10731,5,Open,1.01724004745483398000,10731,100.00000,NO ,16.92000007629394530000,12.36893385648727420000,16.92000031471252440000,4.15691249072551727000,YES,YES,0.00000000000000000000,6.49728029966354370000,-0.82908002659678459200,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,20.51284217834472660000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
33,10737,1,Closed,1.04600000381469727000,10734,100.00000,YES,159.14999389648437500000,158.50337743759155300000,159.15000438690185500000,72.55028486251831060000,YES,YES,81.00734949111938480000,81.00734949111938480000,-17.66564995050430300000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,193.29360961914062500000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),838.724976,Cubic,Natural Gas,2.765889,838.724976,0.000000,0.000395,4.784395,,,,,,,,,,,,,,,,,,
34,10738,1,Closed,1.04600000381469727000,10734,100.00000,YES,159.14999389648437500000,158.50337743759155300000,159.15000438690185500000,58.54403972625732420000,YES,YES,81.00734949111938480000,81.00734949111938480000,-17.66564995050430300000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,195.42651367187500000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),838.724976,Cubic,Natural Gas,3.591561,838.724976,0.000000,0.000395,4.784395,,,,,,,,,,,,,,,,,,
35,10742,1,Closed,1.02272796630859375000,10739,100.00000,NO ,80.00000000000000000000,80.00000119209289550000,80.00000119209289550000,14.84712958335876460000,YES,YES,-3.92000004649162292000,30.72000145912170410000,-3.92000004649162292000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,96.13932800292968750000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
36,10743,1,Open,1.02272796630859375000,10739,100.00000,NO ,80.00000000000000000000,68.98312568664550780000,80.00000119209289550000,31.97162151336669920000,YES,YES,0.00000000000000000000,30.72000145912170410000,-3.92000004649162292000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,93.17594146728515620000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
37,10744,1,Closed,1.02272796630859375000,10739,100.00000,NO ,80.00000000000000000000,64.23000097274780270000,80.00000119209289550000,33.89999866485595700000,YES,YES,-3.92000004649162292000,30.72000145912170410000,-3.92000004649162292000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,106.35447692871093800000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
38,10746,1,Closed,1.00041341781616211000,10745,100.00000,NO ,90.00000000000000000000,66.35000109672546390000,89.99999761581420900000,19.93000060319900510000,YES,YES,-12.96000033617019650000,19.16999965906143190000,-12.96000033617019650000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,98.25667572021484380000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Wind,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
39,10750,1,Closed,1.00929224491119385000,10747,100.00000,NO ,409.36999511718750000000,409.36999320983886700000,409.36999320983886700000,146.96999788284301800000,YES,YES,-20.05999982357025150000,157.20000267028808600000,-20.05999982357025150000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,498.65322875976562500000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
40,10751,1,Open,1.04900002479553223000,10747,100.00000,NO ,409.36666870117187500000,201.05538368225097700000,409.36665534973144500000,47.40290045738220220000,YES,YES,0.00000000000000000000,157.19679594039917000000,-20.05896717309951780000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,454.46221923828125000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
41,10752,1,Closed,1.00929224491119385000,10747,100.00000,NO ,409.36666870117187500000,293.04840564727783200000,409.36665534973144500000,60.56361794471740720000,YES,YES,-20.05896717309951780000,157.19679594039917000000,-20.05896717309951780000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,417.45382690429687500000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
42,10753,1,Open,1.04900002479553223000,10747,100.00000,NO ,409.36666870117187500000,302.57611274719238300000,409.36665534973144500000,49.61957037448883060000,YES,YES,0.00000000000000000000,157.19679594039917000000,-20.05896717309951780000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,459.34042358398437500000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
43,10754,1,Closed,1.00929224491119385000,10747,100.00000,NO ,409.36666870117187500000,323.10404777526855500000,409.36665534973144500000,185.41276454925537100000,YES,YES,-20.05896717309951780000,157.19679594039917000000,-20.05896717309951780000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,487.04397583007812500000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
44,10755,1,Closed,1.00929224491119385000,10747,100.00000,NO ,409.36999511718750000000,333.92999172210693400000,409.36999320983886700000,100.39999485015869100000,YES,YES,-20.05999982357025150000,157.20000267028808600000,-20.05999982357025150000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,548.58544921875000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,1,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
